att_1,att_2,att_3,att_4,att_5,att_6,att_7,att_8,att_9,att_10,att_11,att_12,att_13,att_14,att_15,att_16,att_17,att_18,att_19,att_20,class
-0.625516,-0.374934,0.1522,-0.65599,0.289541,-0.019591,0.208577,0.089279,0.214145,-0.619652,-0.745786,-0.115523,-0.002303,0.022788,-0.086676,-0.201495,-0.295014,0.112119,0.172551,0.235005,-1
-0.299159,-0.672245,-0.536485,-0.401391,-0.071567,0.413866,-0.03769,0.354356,0.030175,-0.054205,0.695499,-0.116316,0.184496,-0.137459,-0.259343,-0.018954,-0.263234,0.007447,0.45948,0.073721,-1
-0.621701,0.001794,-0.516998,-0.158234,0.045518,0.105293,0.25539,-0.040639,0.118422,-0.895865,-0.39512,-0.195033,-0.069837,-0.399751,-0.189554,0.013561,-0.466962,0.017307,0.2316,0.24049,-1
-0.537778,0.089972,-0.483276,0.789408,0.320866,0.572451,0.587368,-0.021329,-0.037437,0.235122,0.424655,0.045605,0.016411,-0.180423,0.068485,-0.139927,-0.250543,-0.292091,0.226554,0.374126,-1
-0.527276,-0.404178,0.215059,-0.603697,-0.021867,0.142667,-0.00681,0.26585,0.49598,-0.233751,-0.388124,-0.127222,0.021769,-0.05385,-0.204227,-0.045206,-0.207816,0.026152,0.069951,0.366397,-1
-0.464816,-0.282567,0.082212,-0.520104,0.350512,-0.010834,0.261775,0.004009,0.309886,-0.718818,-0.737897,-0.086231,0.021197,-0.040991,-0.051718,-0.235295,-0.322546,-0.025608,0.294826,0.172023,-1
-0.6003,-0.433116,0.215471,-0.606473,0.136788,-0.097935,0.033328,0.343895,0.178905,-0.368177,-0.422135,-0.166921,0.037122,-0.048119,-0.166562,-0.272793,-0.240356,0.122751,0.032328,0.236954,-1
-0.6179,-0.38909,0.029905,-0.681297,0.278097,-0.030837,0.173168,-0.0279,0.211298,-0.658564,-0.68807,-0.177496,-0.020968,-0.048012,-0.078898,-0.198273,-0.2841,0.004568,0.265642,0.309392,-1
-0.218591,-0.709034,-0.589009,-0.425421,0.053438,0.289547,-0.012244,0.383219,-0.056082,-0.170954,0.803021,-0.117994,0.144653,-0.156037,-0.219049,-0.152376,-0.208157,-0.047355,0.35512,-0.004405,-1
-0.615929,0.081028,-0.118016,0.003653,0.156342,0.230471,0.343982,0.034362,0.177968,-0.85024,-0.318257,-0.085219,-0.145178,-0.48192,-0.088077,-0.010796,-0.524685,-0.093695,0.294641,0.099222,-1
-0.47726,-0.064828,-0.754855,-0.223148,0.054108,0.064847,0.227073,-0.101986,0.075452,-0.911212,-0.407361,-0.260524,-0.033185,-0.470115,-0.184009,0.012741,-0.542611,-0.044641,0.196008,0.300431,-1
-0.632237,-0.409344,0.372018,-0.550554,0.241067,-0.135015,0.043638,0.404806,0.46242,-0.267315,-0.392496,-0.116524,-0.033019,0.138043,-0.230091,-0.07092,-0.297812,0.169809,0.147127,0.384289,-1
-0.355714,-0.313034,-0.780954,-0.183528,0.172222,0.345903,0.386876,0.001296,0.03182,-0.387051,-0.162608,0.459812,0.272752,0.293963,0.088581,-0.06712,-0.285133,-0.084084,0.371206,0.111643,-1
-0.307668,-0.347532,-0.861828,-0.255439,-0.031504,0.411642,0.337502,0.086468,0.045458,-0.408652,-0.261574,0.153042,0.509503,0.326516,0.050412,-0.168795,-0.304149,-0.262205,0.226651,0.101394,-1
-0.667831,-0.340914,0.153532,-0.656802,0.278758,-0.073228,0.1364,0.052448,0.227869,-0.524972,-0.697926,-0.145723,0.04302,0.024301,-0.061415,-0.214804,-0.241004,0.073229,0.238772,0.309916,-1
-0.531652,-0.03472,-0.762031,-0.264544,-0.034396,0.052438,0.230863,-0.031969,0.148304,-0.943994,-0.417289,-0.519282,0.14605,-0.255694,-0.220819,-0.072168,-0.518875,-0.29824,0.196746,0.194274,-1
-0.369733,-0.341117,-0.774211,-0.317472,0.06534,0.283721,0.330813,0.048319,0.037627,-0.46738,-0.128773,0.40624,0.297371,0.20295,0.014625,-0.052176,-0.310705,-0.032146,0.294482,0.15038,-1
-0.523938,-0.040408,-0.749556,-0.25982,-0.049333,0.045411,0.191136,-0.07631,0.132727,-0.873966,-0.397542,-0.237765,-0.047347,-0.400653,-0.335746,0.105871,-0.505838,-0.062221,0.34104,0.307288,-1
-0.497739,-0.252825,-0.361777,-0.101683,0.554461,0.288128,0.561733,-0.048676,0.118358,-0.503551,-0.032743,0.220444,0.016427,0.45688,0.160525,-0.164019,-0.229789,-0.430282,0.380116,0.081482,-1
-0.621897,-0.081679,-0.623789,-0.336303,-0.025871,0.06859,0.139181,-0.246048,0.15519,-0.736953,-0.325735,-0.347448,-0.087951,-0.514026,-0.31289,0.137091,-0.401388,-0.072941,0.277267,0.431279,-1
-0.349087,-0.776635,-0.459362,-0.500919,0.000874,0.419848,-0.069186,0.261939,-0.125214,-0.143344,0.916761,-0.157728,0.07386,-0.278143,-0.237339,-0.136461,-0.20276,-0.161311,0.40826,0.023689,-1
-0.548045,-0.069358,-0.825843,-0.264767,-0.026398,0.008175,0.167305,-0.170629,0.065752,-0.830252,-0.457537,-0.149407,-0.063402,-0.542892,-0.254349,0.119796,-0.513664,0.080884,0.040833,0.245349,-1
-0.335478,-0.751361,-0.472573,-0.487308,0.01487,0.388526,-0.007069,0.262943,-0.074583,-0.129258,0.797997,-0.087708,0.080021,-0.22349,-0.202017,-0.094603,-0.307533,-0.206772,0.44657,-0.086315,-1
-0.567288,-0.024946,-0.023253,0.869414,0.283252,0.417948,0.306728,0.027094,0.031537,0.117933,0.421604,-0.013567,0.477798,-0.378487,-0.079153,-0.232773,0.227182,0.066804,-0.411988,0.321102,-1
-0.361682,-0.320083,-0.868461,-0.151216,0.206889,0.307829,-0.031471,-0.142151,-0.044008,-0.398734,-0.112449,0.369935,0.566888,0.386671,0.255874,-0.053439,0.031593,-0.265678,0.207777,0.32028,-1
-0.542533,0.105156,-0.521129,0.820285,0.236887,0.614602,0.459933,-0.020769,-0.05682,0.077718,0.402515,0.291595,-0.044994,-0.224556,0.122827,-0.115675,-0.198955,-0.148021,-0.012821,0.35306,-1
-0.502252,-0.374432,-0.547693,-0.694591,-0.176519,-0.295891,-0.225743,0.315892,0.06645,0.211364,-0.037764,-0.287562,0.006087,-0.083059,-0.236142,-0.214217,-0.437407,-0.111457,0.191571,0.242061,-1
-0.265633,-0.597735,-0.454113,-0.541107,-0.03678,-0.71331,-0.376125,0.518462,0.203978,-0.105643,0.509681,-0.622583,0.189422,-0.219543,-0.347837,-0.35145,-0.405003,-0.166501,0.134625,0.027817,-1
-0.592863,-0.036269,-0.718367,-0.394281,-0.130942,-0.27883,0.179591,-0.10396,0.095875,-0.474541,-0.342759,-0.084976,-0.024827,-0.406577,-0.321161,0.048344,-0.458593,0.1613,0.001824,0.169782,-1
-0.729743,0.240049,-0.234763,0.392524,0.144124,0.14796,0.198851,0.010615,0.036755,-0.271008,0.519033,0.244928,-0.090683,-0.166648,0.18135,-0.133412,-0.153089,-0.363685,0.302584,-0.044787,-1
-0.544636,0.088242,-0.378315,0.795658,0.257592,0.643238,0.303108,0.118727,0.01777,0.195759,-0.000542,0.06713,0.087021,-0.428993,0.009545,-0.032231,-0.427008,0.330448,0.289701,0.416992,-1
-0.254069,-0.769753,-0.502042,-0.46161,-0.165465,0.429616,-0.146303,0.300886,0.034131,-0.046655,0.869724,-0.161092,0.154435,-0.337818,-0.279226,-0.049073,-0.234495,-0.085368,0.371462,0.075616,-1
-0.393919,-0.445994,-0.635686,-0.640197,-0.254157,-0.251121,-0.012991,0.401098,0.114191,-0.263101,-0.077764,-0.232918,0.091883,-0.18385,-0.343561,-0.083064,-0.473099,0.063009,-0.027571,0.190995,-1
-0.42642,-0.519322,-0.476484,-0.704409,-0.227132,-0.321113,-0.129713,0.377985,0.079289,0.045547,0.163302,-0.349628,-0.012596,-0.268381,-0.354464,-0.152275,-0.496765,-0.12722,0.04934,0.132453,-1
-0.416136,-0.581624,-0.531572,-0.580711,0.114276,0.431392,0.26799,0.049717,0.031731,-0.47172,0.123369,-0.009738,-0.220296,-0.227952,-0.123116,-0.009926,-0.48189,-0.27742,0.184383,0.112263,-1
-0.418633,-0.164686,-0.470857,0.636958,0.256255,0.107934,0.117551,-0.19057,0.050764,0.528979,0.269522,-0.429359,0.491106,-0.636111,-0.382991,-0.315651,0.10425,0.636972,-0.341341,0.445082,-1
-0.460821,-0.60861,-0.279369,-0.420352,0.044506,0.380104,0.02654,0.259436,-0.080143,-0.09419,0.731924,-0.126996,-0.004619,-0.21485,-0.199084,-0.161104,-0.246691,-0.103239,0.415181,-0.019649,-1
-0.626816,-0.024276,-0.605803,-0.231848,0.097285,0.041007,0.387721,-0.156123,0.05541,-0.881414,-0.2439,-0.38255,-0.018068,-0.372681,-0.180524,-0.157279,-0.501345,-0.292992,0.264937,0.086699,-1
-0.473556,-0.559152,-0.478717,-0.594408,0.141933,0.345594,0.26252,-0.034569,-0.029448,-0.39259,0.118284,0.226606,0.057007,0.017361,-0.037043,-0.033236,-0.307493,-0.267804,0.160977,0.192224,-1
-0.604769,-0.469061,0.108099,-0.744438,0.29373,-0.010019,0.151021,0.081998,0.232015,-0.598266,-0.727928,-0.155021,-0.000358,0.03975,-0.116359,-0.16657,-0.320235,0.07684,0.195563,0.294097,-1
-0.491866,0.218089,-0.425781,0.123718,0.157187,0.328202,0.381452,-0.067129,0.104713,-0.84983,-0.285395,0.236982,-0.31072,-0.523817,-0.027745,-0.022308,-0.79238,0.316385,0.60482,-0.156514,-1
-0.349758,-0.386215,-0.800415,-0.333624,0.071355,0.448239,0.363475,0.049913,0.020436,-0.439867,-0.1738,0.144872,0.417696,0.356422,0.035129,-0.163941,-0.258811,-0.371548,0.218475,0.168099,-1
-0.767628,0.042309,-0.154119,-0.317634,0.055525,-0.234718,0.169308,-0.050458,0.200873,-0.029484,-0.24003,-0.179463,-0.104414,-0.140226,-0.195999,-0.045523,-0.44787,-0.060797,0.397543,0.192342,-1
-0.541355,-0.119407,-0.578591,-0.269689,-0.035235,0.116613,0.126398,0.037004,0.097017,-0.524365,-0.425056,-0.17323,0.055096,-0.249568,-0.149101,-0.087185,-0.518641,0.069877,0.313151,0.151654,-1
-0.679725,0.162348,-0.279824,-0.055692,0.041052,-0.073648,0.207128,-0.024495,0.14562,-0.547305,-0.023914,0.345053,-0.129414,-0.374796,-0.054478,0.143016,-0.469709,0.237151,0.311057,-0.013528,-1
-0.51524,0.180924,-0.2008,0.0185,0.08883,-0.066801,0.19688,0.094773,0.165734,-0.218298,0.048536,-0.055532,-0.206159,-0.157338,-0.104505,-0.122891,-0.410233,-0.104076,0.40894,0.073814,-1
-0.729113,0.118013,-0.074127,-0.274338,0.091101,-0.071675,0.119248,-0.108472,0.157763,-0.215924,-0.08698,-0.05961,-0.104908,-0.318112,-0.06607,-0.121247,-0.248866,-0.057275,0.414939,0.239763,-1
-0.639283,-0.040843,-0.191784,0.373764,0.282513,0.525698,0.52184,-0.151398,0.066071,-0.114786,-0.130311,0.060589,0.149179,-0.271041,0.091328,-0.130193,-0.178192,-0.197024,0.355414,0.24315,-1
-0.573692,0.084933,-0.385652,0.609375,0.329769,0.405026,0.374299,-0.046513,0.083311,-0.302349,0.299036,-0.024722,0.049888,-0.678373,0.267382,0.116614,-0.431257,-0.540921,0.653022,0.104211,-1
-0.436462,-0.528381,-0.400145,-0.48501,0.16117,0.208854,0.171919,0.028501,0.12824,-0.341218,-0.229295,-0.278722,-0.076774,-0.091174,-0.274504,-0.195202,-0.083623,0.019658,0.130777,0.00517,-1
-0.155803,0.297175,-0.736612,-0.58817,-0.403852,0.647725,-0.003872,-0.271471,1,-0.742869,-0.42668,0.157796,-0.327951,-0.575705,-0.124758,-0.318306,-0.406312,-0.115883,-0.110764,0.10499,-1
-0.388642,0.045593,-0.759867,-0.492713,-0.139652,0.343083,0.050737,-0.257387,0.595088,-0.687806,-0.336346,-0.111836,-0.303924,-0.524551,-0.204323,0.022253,-0.239242,-0.219766,-0.162577,0.329827,-1
0.495026,0.669594,0.672828,-0.956245,-0.291173,0.276778,0.100095,0.687385,-0.070697,-0.561527,-1,0.356848,-0.033054,0.32472,-0.233916,-0.066076,-0.325228,0.631071,0.13876,-0.11229,-1
-0.41913,-0.166616,0.306875,-0.81007,0.328201,-0.109206,0.228385,0.051107,-0.251762,-0.46302,-0.737365,-0.244086,-0.106791,0.037706,-0.212753,0.00636,-0.094201,0.002863,0.258526,0.440186,-1
0.046528,-0.075355,-0.271053,-0.916713,-0.23354,0.802184,0.060794,-0.09534,0.721168,-0.20122,0.151804,0.236048,-0.353066,0.080395,-0.117721,0.054699,0.177166,-0.764662,-0.164755,0.138756,-1
-0.695901,-0.434015,0.799483,-0.233336,0.049399,-0.187631,-0.046238,0.712318,0.227827,-0.059249,0.303157,-0.161866,-0.196032,-0.288032,-0.295898,-0.251736,-0.235295,0.088447,-0.042658,-0.015388,-1
-0.363918,-0.387692,-0.858933,-0.284153,0.087712,0.506564,0.396262,-0.000736,-0.029728,-0.309448,-0.173277,0.128411,0.443929,0.371085,0.048364,-0.122049,-0.164936,-0.315217,0.129987,0.259008,-1
-0.411977,-0.423694,-0.745354,-0.446888,0.07522,0.3072,0.314591,0.030796,-0.024865,-0.457168,-0.061541,0.375525,0.182008,0.128752,0.009045,0.01635,-0.295913,-0.099024,0.108344,0.232543,-1
-0.563665,-0.104529,-0.746582,-0.376241,-0.001621,0.046001,0.191387,-0.131002,0.103104,-0.86323,-0.440779,-0.57347,0.118638,-0.358722,-0.290259,-0.058037,-0.424959,-0.308677,0.072677,0.344206,-1
-0.684661,-0.389341,0.257524,-0.696112,0.260554,-0.028241,0.121587,0.149872,0.210909,-0.439014,-0.690731,-0.125208,0.01382,0.080883,-0.109371,-0.186054,-0.239861,0.114333,0.161878,0.29588,-1
-0.351651,-0.431925,-0.847164,-0.374429,0.004313,0.43916,0.341576,0.074445,-0.024066,-0.382601,-0.165095,0.116149,0.401992,0.312292,0.024401,-0.136056,-0.233665,-0.315561,0.075423,0.222056,-1
-0.388388,-0.394566,-0.745865,-0.302736,0.202854,0.381698,0.365322,-0.029328,-0.006706,-0.414283,-0.090446,0.422594,0.178072,0.238814,0.101921,-0.013495,-0.318796,-0.097046,0.235004,0.248264,-1
-0.519396,-0.133385,-0.72957,-0.356668,0.073119,0.041479,0.189674,-0.200579,0.007875,-0.826587,-0.434968,-0.299346,-0.051645,-0.568044,-0.257326,0.009846,-0.453113,-0.040776,0.015281,0.399209,-1
-0.625703,0.052092,-0.093305,-0.0649,0.170034,0.179031,0.335599,-0.016485,0.180292,-0.887598,-0.365249,-0.10041,-0.170571,-0.530765,-0.100719,0.008268,-0.456924,-0.095657,0.169076,0.188508,-1
-0.249101,-0.762616,-0.483884,-0.464738,0.087242,0.297887,-0.050593,0.285289,-0.102062,-0.207874,1,-0.187894,0.055757,-0.296157,-0.248461,-0.15534,-0.19602,-0.135699,0.349413,0.051401,-1
-0.554398,-0.667681,0.089601,-0.688698,0.139808,0.305608,0.137642,0.092643,0.083862,-0.392599,0.054804,-0.032548,0.079349,-0.068398,-0.139883,-0.073449,-0.200169,-0.267184,0.427446,0.152826,-1
-0.636822,-0.445295,0.149924,-0.732915,0.285329,0.019633,0.160649,0.071707,0.214383,-0.567134,-0.733874,-0.154507,0.001653,0.022239,-0.109416,-0.159502,-0.302174,0.0589,0.210231,0.285732,-1
-0.620252,-0.469043,0.305879,-0.61496,0.128643,-0.090584,0.011222,0.434854,0.165241,-0.251935,-0.345984,-0.163932,-0.006554,-0.044472,-0.180426,-0.241297,-0.262028,0.136461,-0.040769,0.224178,-1
-0.474466,-0.318039,0.173689,-0.564331,0.339585,0.003425,0.245626,0.10281,0.304758,-0.669653,-0.782109,-0.058608,0.019618,0.053203,-0.07137,-0.212033,-0.297776,0.06003,0.171139,0.201808,-1
-0.537406,-0.435328,0.3082,-0.622621,-0.032587,0.158352,-0.043709,0.355121,0.488729,-0.140741,-0.354142,-0.101904,-0.029799,-0.031513,-0.230973,-0.004257,-0.238802,-0.002644,-0.005911,0.314174,-1
-0.576267,0.050013,-0.503752,0.680943,0.376154,0.588027,0.591457,-0.195925,-0.057996,0.226132,0.540035,0.015069,-0.129272,-0.253023,0.068888,-0.198128,-0.25417,-0.382191,0.356667,0.347425,-1
-0.647756,-0.054954,-0.494726,-0.269537,0.074347,0.095838,0.24099,-0.126261,0.104558,-0.87986,-0.44375,-0.258466,-0.109024,-0.489586,-0.22731,0.023338,-0.394636,-0.01235,0.04621,0.331968,-1
-0.326293,-0.724282,-0.44864,-0.447788,-0.051961,0.436184,-0.069084,0.277904,-0.010742,-0.123433,0.894444,-0.164328,0.101581,-0.236275,-0.282484,-0.012611,-0.240267,-0.094869,0.479411,0.120831,-1
-0.653605,-0.444737,0.351641,-0.611286,0.203203,-0.105741,0.087857,0.424084,0.166925,-0.36742,-0.407716,-0.128061,-0.079329,-0.061026,-0.160261,-0.330178,-0.234747,0.128127,-0.176075,0.132339,-1
-0.583771,-0.126278,-0.737191,-0.387822,0.008263,0.045231,0.153696,-0.190459,0.060215,-0.798012,-0.404336,-0.312284,-0.039715,-0.510793,-0.274511,0.073873,-0.371785,-0.029031,0.055998,0.421833,-1
-0.277099,-0.744496,-0.435524,-0.47667,0.110505,0.309551,-0.027127,0.249744,-0.071728,-0.154255,0.953627,-0.153732,-0.001901,-0.264077,-0.214071,-0.182915,-0.224273,-0.145742,0.417759,0.008782,-1
-0.330927,-0.558351,-0.736045,-0.365249,0.030858,0.390683,0.078224,0.386455,-0.125212,0.209906,0.328654,0.218962,0.054113,0.061627,-0.117203,-0.045775,-0.338006,0.23516,0.102568,0.058975,-1
-0.288656,-0.446866,-0.845553,-0.357683,-0.016344,0.469131,0.318194,0.155215,0.01844,-0.415404,-0.13445,0.15781,0.483056,0.31065,-0.015075,-0.128608,-0.248394,-0.313063,0.162612,0.157826,-1
-0.379166,-0.1089,-0.604291,-0.307545,-0.005363,0.145898,0.131834,-0.199954,0.253727,-0.703275,-0.319421,-0.185846,-0.018209,-0.559644,-0.202336,0.030718,-0.428175,-0.086911,0.185904,0.423032,-1
-0.162926,-0.292969,-0.691041,-0.374735,0.071957,0.578256,0.155219,-0.076344,-0.012335,-0.338763,-0.137048,1,0.081811,0.038831,-0.723005,-0.068176,-0.23323,-0.33232,0.593902,0.336741,-1
-0.391547,-0.01303,-0.677228,-0.445503,-0.024413,0.053926,0.226375,-0.226371,0.087192,-0.833361,-0.313503,-0.665798,0.002286,-0.456199,0.408524,0.069839,-0.503496,0.120644,-0.149318,0.342101,-1
0.240484,-0.26816,-0.403883,-0.682494,-0.271683,0.59151,-0.001546,0.217297,0.058741,-0.067529,0.93973,-0.340171,0.077584,-0.200738,0.440534,-0.039713,-0.486818,0.194933,0.092688,0.082204,-1
-0.361651,-0.752975,-0.433807,-0.505402,0.003945,0.417986,-0.054856,0.252593,-0.127128,-0.103774,0.85831,-0.185711,0.076152,-0.204363,-0.255869,-0.143041,-0.196977,-0.084587,0.380751,0.054081,-1
-0.368654,-0.263613,-0.779857,0.12895,0.051501,0.19985,0.292604,-0.137552,0.083456,0.44726,-0.688096,-0.233682,0.200181,-0.45652,-0.128405,-0.320647,0.172547,-0.039309,0.028977,0.149984,-1
-0.294166,-0.715056,-0.525121,-0.480569,-0.134823,0.288648,-0.111284,0.385293,-0.030529,-0.448074,0.682933,-0.326502,0.404317,-0.37185,-0.212951,-0.090407,-0.223451,-0.109595,0.378611,0.136367,-1
-0.794,-0.082299,0.326495,0.129383,0.281935,0.667073,0.275691,0.336402,0.039182,-0.205606,0.137853,0.033218,-0.237688,0.089454,-0.136113,-0.163697,-0.184804,-0.0723,0.187299,-0.158638,-1
-0.320276,0.339339,-0.433099,0.946945,0.310208,0.398981,0.610105,0.293506,-0.347652,0.298692,0.19791,0.463097,0.057827,-0.122153,-0.681035,-0.106486,-0.282124,-0.145997,0.487917,0.448654,-1
-0.104884,-0.19377,-0.827971,-0.472176,-0.185263,0.828336,0.21169,0.000032,0.586754,-0.29939,-0.125911,0.48607,0.273824,0.31099,-0.117467,-0.26518,-0.163154,-0.477217,0.105522,0.161992,-1
-0.433248,-0.349722,-0.730503,-0.3497,0.074671,0.393903,0.393075,0.052283,-0.006297,-0.461401,-0.080116,0.090515,0.449134,0.324295,0.081565,-0.111591,-0.068356,-0.230731,0.306577,0.278392,-1
-0.562197,-0.109566,-0.730494,-0.382565,-0.054099,0.056607,0.133605,-0.171274,0.054364,-0.743044,-0.390195,-0.287936,-0.079126,-0.451738,-0.376208,0.139544,-0.395616,-0.079705,0.136775,0.440278,-1
-0.669418,-0.313668,0.07195,-0.371414,0.064518,0.099854,-0.011684,0.327363,0.057645,-0.029506,0.271866,-0.169178,-0.035379,-0.255055,-0.209585,-0.146844,-0.204124,0.035225,0.353562,0.068171,-1
-0.842126,0.071505,0.175021,-0.039344,0.143757,0.179158,0.338237,0.174501,0.132555,-0.246268,-0.185874,0.02191,-0.055322,0.05169,-0.018212,-0.15207,-0.26929,-0.099494,0.302298,0.031051,-1
-0.374963,0.092193,-0.943623,0.370375,-0.093505,0.531357,0.347343,0.083262,0.077269,-0.765578,-0.538362,0.099176,0.041573,-0.46936,-0.079777,0.081982,-0.70924,0.155576,0.296461,-0.165277,-1
-0.145838,0.517798,-0.156385,0.77155,0.117199,0.657763,0.50557,0.132727,-0.747158,0.006901,-0.012109,0.099167,0.334145,-0.346979,0.069449,-0.066307,-0.235358,0.39385,-0.119754,0.611223,-1
0.294089,0.940405,0.128182,-0.059267,-0.077736,0.980594,0.530102,-0.313099,-0.225655,-0.317344,-0.020407,0.488622,-0.19181,-0.474021,-0.172714,-0.362128,-0.421137,-0.423445,0.555615,0.082557,-1
-0.486694,0.156345,-0.378221,0.914374,0.240125,0.589735,0.582708,0.208824,0.054341,0.222137,0.13101,-0.033531,0.259101,-0.024489,-0.018191,-0.118075,-0.100105,-0.200422,-0.020104,0.275648,-1
-0.444736,0.009339,-0.242541,0.305231,0.315411,0.471969,0.491298,-0.271851,0.031491,-0.069134,0.305182,-0.040202,0.314603,-0.131074,0.173241,-0.288643,-0.275869,-0.613807,0.498962,0.426089,-1
-0.546808,0.065866,-0.366299,0.32228,0.514198,0.443877,0.660082,-0.447045,0.008003,-0.191041,0.353479,-0.164436,-0.043685,0.007743,0.056311,-0.205988,-0.173052,-0.934862,0.696864,0.087249,-1
-0.390565,-0.165819,-0.652119,0.400266,0.379272,0.485794,0.564311,-0.482763,0.084624,-0.064897,0.028585,-0.161549,0.338102,-0.093592,0.152282,-0.278484,-0.355535,-0.881686,0.472516,0.404132,-1
0.006298,0.851245,-0.005824,0.441801,-0.002935,1,0.518289,0.015616,0.224051,0.557097,0.36243,0.200822,-0.566312,0.10119,-0.171869,0.210282,0.474989,-0.638192,-0.366544,0.264851,-1
-0.265445,-0.028625,-0.677373,0.014355,0.008445,0.683956,-0.131053,-0.276132,0.444131,-0.082675,-0.014048,0.266769,0.410412,0.289751,0.150643,-0.241883,0.425293,-0.112017,0.0902,0.424819,-1
-0.073823,0.070579,-0.423088,0.733657,0.227942,0.421524,0.458302,0.169527,0.09425,0.118972,0.171901,-0.059319,0.367747,-0.207381,-0.074464,-0.193274,-0.158278,-0.098856,-0.027029,0.267238,-1
-0.312101,-0.107394,-0.766189,0.223973,0.127139,0.282882,0.054118,-0.00846,0.080408,-0.308464,-0.133632,-0.031399,0.708984,0.458932,0.28309,-0.214811,0.149768,-0.023591,0.707906,0.307596,-1
-0.125812,-0.180974,-0.441536,-0.562354,0.030678,0.595435,-0.140744,-0.119274,0.648303,-0.406089,0.071662,0.350239,0.266869,0.106165,0.167839,-0.534306,-0.192953,-0.423454,0.359661,0.195014,-1
-0.29814,-0.177706,-0.454511,0.124887,-0.002885,0.187352,-0.065765,0.165784,0.173775,-0.271523,-0.239653,0.040005,0.473949,0.050772,0.039891,-0.284423,-0.158855,0.013698,0.384332,-0.005924,-1
-0.211918,-0.129832,-0.720773,0.165403,-0.029188,0.375531,-0.069019,-0.013698,0.24402,-0.215468,-0.117418,0.15138,0.622409,0.325777,0.176186,-0.203594,-0.00301,-0.002309,0.58516,0.245104,-1
-0.32417,-0.079261,-0.771307,0.191675,0.091491,0.222739,0.181961,0.023621,0.076809,-0.337324,-0.1386,-0.013529,0.746208,0.386345,0.27444,-0.196764,0.069026,0.042419,0.740023,0.218367,-1
-0.229375,-0.162155,-0.832176,0.208609,0.086888,0.243901,-0.030606,0.008996,-0.017468,-0.349404,-0.235282,0.131222,0.761153,0.38599,0.238915,-0.356332,-0.024108,0.034085,0.590852,0.186415,-1
-0.142624,0.022278,-0.777342,0.101867,0.01112,0.274526,0.086882,-0.066886,0.049975,-0.27574,-0.040067,-0.26528,0.659443,0.52655,0.879048,-0.156089,-0.059936,0.209805,0.35831,0.189511,-1
-0.82789,-0.060083,0.375026,0.141944,0.271727,0.654106,0.309145,0.328407,0.038827,-0.260457,0.172778,-0.03198,-0.296956,0.018477,-0.131384,-0.130454,-0.256831,-0.084174,0.270941,-0.185839,-1
-0.258829,-0.119856,-0.76642,0.124073,-0.151209,0.461723,-0.088254,-0.088581,0.373226,-0.151866,0.025958,0.043584,0.563753,0.317992,0.062697,0.055289,0.027971,-0.153185,0.685205,0.4077,-1
-0.016904,-0.135297,-0.747753,0.258744,0.486343,-0.118347,0.092691,0.11092,-0.19892,-0.479921,-0.450175,0.142003,0.660542,0.4555,0.343529,-0.563733,0.010119,-0.00505,0.396851,-0.055896,-1
-0.31978,-0.259843,-0.708198,-0.023676,0.184847,0.090191,-0.11092,-0.081621,0.071808,-0.427375,-0.176929,0.410273,0.339146,0.153123,0.30773,-0.097839,-0.160751,-0.139904,0.631815,0.081288,-1
-0.577155,-0.023513,-0.298855,0.272868,0.247734,0.386141,-0.01574,-0.069751,0.031156,-0.268014,-0.05364,0.090159,0.431798,0.311069,0.140075,-0.180214,0.067384,-0.045349,0.454683,0.227358,-1
